name,manufacturer,tdp,cores,frequency,total_die_size,gwp_embedded,gwp_use,gwp_total,pe_embedded,pe_use,pe_total,adp_embedded,adp_use,adp_total
Intel Xeon 2.8,Intel,135.0,1.0,2.8,135.0,13.71,1300.0,1313.71,217.5,50000.0,50217.5,0.0204,0.00023,0.020630000000000003
Intel Xeon 3.0,Intel,135.0,1.0,3.0,135.0,13.71,1300.0,1313.71,217.5,50000.0,50217.5,0.0204,0.00023,0.020630000000000003
Intel Xeon 3.06,Intel,97.0,1.0,3.066,237.0,13.71,1000.0,1013.71,217.5,30000.0,30217.5,0.0204,0.00016,0.020560000000000002
Intel Xeon 3.2,Intel,135.0,1.0,3.2,169.0,13.71,1300.0,1313.71,217.5,50000.0,50217.5,0.0204,0.00023,0.020630000000000003
Intel Xeon 3.20,Intel,97.0,1.0,3.2,237.0,13.71,1000.0,1013.71,217.5,30000.0,30217.5,0.0204,0.00016,0.020560000000000002
Intel Xeon 3.4,Intel,135.0,1.0,3.4,135.0,13.71,1300.0,1313.71,217.5,50000.0,50217.5,0.0204,0.00023,0.020630000000000003
Intel Xeon 3.6,Intel,135.0,1.0,3.6,169.0,13.71,1300.0,1313.71,217.5,50000.0,50217.5,0.0204,0.00023,0.020630000000000003
Intel Xeon 5020,Intel,95.0,2.0,2.5,162.0,17.0,900.0,917.0,260.0,30000.0,30260.0,0.0204,0.00016,0.020560000000000002
Intel Xeon 5030,Intel,95.0,2.0,2.667,162.0,17.0,900.0,917.0,260.0,30000.0,30260.0,0.0204,0.00016,0.020560000000000002
Intel Xeon 5040,Intel,95.0,2.0,2.83,162.0,17.0,900.0,917.0,260.0,30000.0,30260.0,0.0204,0.00016,0.020560000000000002
Intel Xeon 5050,Intel,95.0,2.0,3.0,162.0,17.0,900.0,917.0,260.0,30000.0,30260.0,0.0204,0.00016,0.020560000000000002
Intel Xeon 5060,Intel,130.0,2.0,3.2,162.0,17.0,1300.0,1317.0,260.0,40000.0,40260.0,0.0204,0.00022,0.020620000000000003
Intel Xeon 5063,Intel,95.0,2.0,3.2,162.0,17.0,900.0,917.0,260.0,30000.0,30260.0,0.0204,0.00016,0.020560000000000002
Intel Xeon 5080,Intel,130.0,2.0,3.73,162.0,17.0,1300.0,1317.0,260.0,40000.0,40260.0,0.0204,0.00022,0.020620000000000003
Intel Xeon 7110M,Intel,95.0,2.0,2.6,435.0,17.0,900.0,917.0,260.0,30000.0,30260.0,0.0204,0.00016,0.020560000000000002
Intel Xeon 7110N,Intel,95.0,2.0,2.5,435.0,17.0,900.0,917.0,260.0,30000.0,30260.0,0.0204,0.00016,0.020560000000000002
Intel Xeon 7120M,Intel,95.0,2.0,3.0,435.0,17.0,900.0,917.0,260.0,30000.0,30260.0,0.0204,0.00016,0.020560000000000002
Intel Xeon 7120N,Intel,95.0,2.0,3.0,435.0,17.0,900.0,917.0,260.0,30000.0,30260.0,0.0204,0.00016,0.020560000000000002
Intel Xeon 7130M,Intel,150.0,2.0,3.2,435.0,17.0,1500.0,1517.0,260.0,100000.0,100260.0,0.0204,0.00025,0.02065
Intel Xeon 7130N,Intel,150.0,2.0,3.166,435.0,17.0,1500.0,1517.0,260.0,100000.0,100260.0,0.0204,0.00025,0.02065
Intel Xeon 7140M,Intel,150.0,2.0,3.4,435.0,17.0,1500.0,1517.0,260.0,100000.0,100260.0,0.0204,0.00025,0.02065
Intel Xeon 7140N,Intel,150.0,2.0,3.333,435.0,17.0,1500.0,1517.0,260.0,100000.0,100260.0,0.0204,0.00025,0.02065
Intel Xeon 7150N,Intel,150.0,2.0,3.5,435.0,17.0,1500.0,1517.0,260.0,100000.0,100260.0,0.0204,0.00025,0.02065
Intel Xeon D-1518,Intel,35.0,4.0,2.2,246.0,12.7,300.0,312.7,200.0,10000.0,10200.0,0.0204,6e-05,0.020460000000000002
Intel Xeon D-1520,Intel,45.0,4.0,2.2,246.0,12.7,400.0,412.7,200.0,20000.0,20200.0,0.0204,8e-05,0.02048
Intel Xeon D-1521,Intel,45.0,4.0,2.4,246.0,12.7,400.0,412.7,200.0,20000.0,20200.0,0.0204,8e-05,0.02048
Intel Xeon D-1527,Intel,35.0,4.0,2.2,246.0,12.7,300.0,312.7,200.0,10000.0,10200.0,0.0204,6e-05,0.020460000000000002
Intel Xeon D-1528,Intel,35.0,6.0,1.9,246.0,13.0,300.0,313.0,210.0,10000.0,10210.0,0.0204,6e-05,0.020460000000000002
Intel Xeon D-1531,Intel,35.0,6.0,2.2,246.0,13.0,300.0,313.0,210.0,10000.0,10210.0,0.0204,6e-05,0.020460000000000002
Intel Xeon D-1537,Intel,35.0,8.0,1.7,246.0,16.0,300.0,316.0,240.0,10000.0,10240.0,0.0204,6e-05,0.020460000000000002
Intel Xeon D-1540,Intel,45.0,8.0,2.0,246.0,16.0,400.0,416.0,240.0,20000.0,20240.0,0.0204,8e-05,0.02048
Intel Xeon D-1541,Intel,45.0,8.0,2.1,246.0,16.0,400.0,416.0,240.0,20000.0,20240.0,0.0204,8e-05,0.02048
Intel Xeon D-1548,Intel,45.0,8.0,2.0,246.0,16.0,400.0,416.0,240.0,20000.0,20240.0,0.0204,8e-05,0.02048
Intel Xeon D-1557,Intel,45.0,12.0,1.5,246.0,17.0,400.0,417.0,270.0,20000.0,20270.0,0.0204,8e-05,0.02048
Intel Xeon D-1567,Intel,65.0,12.0,2.1,246.0,17.0,600.0,617.0,270.0,20000.0,20270.0,0.0204,0.00011,0.02051
Intel Xeon D-1571,Intel,45.0,16.0,1.3,246.0,21.0,400.0,421.0,320.0,20000.0,20320.0,0.0204,8e-05,0.02048
Intel Xeon D-1577,Intel,45.0,16.0,1.3,246.0,21.0,400.0,421.0,320.0,20000.0,20320.0,0.0204,8e-05,0.02048
Intel Xeon D-1581,Intel,65.0,16.0,1.8,246.0,21.0,600.0,621.0,320.0,20000.0,20320.0,0.0204,0.00011,0.02051
Intel Xeon D-1587,Intel,65.0,16.0,1.7,246.0,21.0,600.0,621.0,320.0,20000.0,20320.0,0.0204,0.00011,0.02051
Intel Xeon E-2124,Intel,72.0,4.0,3.4,126.0,12.7,700.0,712.7,200.0,20000.0,20200.0,0.0204,0.00012,0.02052
Intel Xeon E-2124G,Intel,72.0,4.0,3.4,126.0,12.7,700.0,712.7,200.0,20000.0,20200.0,0.0204,0.00012,0.02052
Intel Xeon E-2314,Intel,65.0,4.0,2.8,276.0,12.7,600.0,612.7,200.0,20000.0,20200.0,0.0204,0.00011,0.02051
Intel Xeon E-2324G,Intel,65.0,4.0,3.1,276.0,12.7,600.0,612.7,200.0,20000.0,20200.0,0.0204,0.00011,0.02051
Intel Xeon E-2334,Intel,65.0,4.0,3.4,276.0,12.7,600.0,612.7,200.0,20000.0,20200.0,0.0204,0.00011,0.02051
Intel Xeon E-2336,Intel,65.0,6.0,2.9,276.0,13.0,600.0,613.0,210.0,20000.0,20210.0,0.0204,0.00011,0.02051
Intel Xeon E-2356G,Intel,80.0,6.0,3.2,276.0,13.0,800.0,813.0,210.0,30000.0,30210.0,0.0204,0.00013,0.020530000000000003
Intel Xeon E-2374G,Intel,80.0,4.0,3.7,276.0,12.7,800.0,812.7,200.0,30000.0,30200.0,0.0204,0.00013,0.020530000000000003
Intel Xeon E-2378,Intel,65.0,8.0,2.6,276.0,16.0,600.0,616.0,240.0,20000.0,20240.0,0.0204,0.00011,0.02051
Intel Xeon E-2378G,Intel,80.0,8.0,2.8,276.0,16.0,800.0,816.0,240.0,30000.0,30240.0,0.0204,0.00013,0.020530000000000003
Intel Xeon E-2386G,Intel,95.0,6.0,3.5,276.0,13.0,900.0,913.0,210.0,30000.0,30210.0,0.0204,0.00016,0.020560000000000002
Intel Xeon E-2388G,Intel,95.0,8.0,3.2,276.0,16.0,900.0,916.0,240.0,30000.0,30240.0,0.0204,0.00016,0.020560000000000002
Intel Xeon E3-1105C,Intel,25.0,4.0,1.0,216.0,12.7,250.0,262.7,200.0,10000.0,10200.0,0.0204,4e-05,0.02044
Intel Xeon E3-1125C,Intel,40.0,4.0,2.0,216.0,12.7,400.0,412.7,200.0,10000.0,10200.0,0.0204,7e-05,0.020470000000000002
Intel Xeon E3-1220,Intel,80.0,4.0,3.1,216.0,12.7,800.0,812.7,200.0,30000.0,30200.0,0.0204,0.00013,0.020530000000000003
Intel Xeon E3-1220 v2,Intel,69.0,4.0,3.1,160.0,12.7,700.0,712.7,200.0,20000.0,20200.0,0.0204,0.00012,0.02052
Intel Xeon E3-1220 v3,Intel,80.0,4.0,3.1,160.0,12.7,800.0,812.7,200.0,30000.0,30200.0,0.0204,0.00013,0.020530000000000003
Intel Xeon E3-1220L,Intel,20.0,2.0,2.2,131.0,17.0,200.0,217.0,260.0,10000.0,10260.0,0.0204,3e-05,0.02043
Intel Xeon E3-1220L v3,Intel,13.0,2.0,1.1,160.0,17.0,130.0,147.0,260.0,4000.0,4260.0,0.0204,2.2e-05,0.020422000000000003
Intel Xeon E3-1225,Intel,95.0,4.0,3.1,216.0,12.7,900.0,912.7,200.0,30000.0,30200.0,0.0204,0.00016,0.020560000000000002
Intel Xeon E3-1225 v3,Intel,84.0,4.0,3.2,160.0,12.7,800.0,812.7,200.0,30000.0,30200.0,0.0204,0.00014,0.020540000000000003
Intel Xeon E3-1226 v3,Intel,84.0,4.0,3.3,160.0,12.7,800.0,812.7,200.0,30000.0,30200.0,0.0204,0.00014,0.020540000000000003
Intel Xeon E3-1230,Intel,80.0,4.0,3.2,216.0,12.7,800.0,812.7,200.0,30000.0,30200.0,0.0204,0.00013,0.020530000000000003
Intel Xeon E3-1230 v2,Intel,69.0,4.0,3.3,160.0,12.7,700.0,712.7,200.0,20000.0,20200.0,0.0204,0.00012,0.02052
Intel Xeon E3-1230 v3,Intel,80.0,4.0,3.3,160.0,12.7,800.0,812.7,200.0,30000.0,30200.0,0.0204,0.00013,0.020530000000000003
Intel Xeon E3-1230L v3,Intel,25.0,4.0,1.8,160.0,12.7,250.0,262.7,200.0,10000.0,10200.0,0.0204,4e-05,0.02044
Intel Xeon E3-1231 v3,Intel,80.0,4.0,3.4,160.0,12.7,800.0,812.7,200.0,30000.0,30200.0,0.0204,0.00013,0.020530000000000003
Intel Xeon E3-1235,Intel,95.0,4.0,3.2,216.0,12.7,900.0,912.7,200.0,30000.0,30200.0,0.0204,0.00016,0.020560000000000002
Intel Xeon E3-1240 v2,Intel,69.0,4.0,3.4,160.0,12.7,700.0,712.7,200.0,20000.0,20200.0,0.0204,0.00012,0.02052
Intel Xeon E3-1240 v3,Intel,80.0,4.0,3.4,160.0,12.7,800.0,812.7,200.0,30000.0,30200.0,0.0204,0.00013,0.020530000000000003
Intel Xeon E3-1240L v3,Intel,25.0,4.0,2.0,160.0,12.7,250.0,262.7,200.0,10000.0,10200.0,0.0204,4e-05,0.02044
Intel Xeon E3-1241 v3,Intel,80.0,4.0,3.5,160.0,12.7,800.0,812.7,200.0,30000.0,30200.0,0.0204,0.00013,0.020530000000000003
Intel Xeon E3-1245 v2,Intel,77.0,4.0,3.4,160.0,12.7,800.0,812.7,200.0,30000.0,30200.0,0.0204,0.00013,0.020530000000000003
Intel Xeon E3-1245 v3,Intel,84.0,4.0,3.4,160.0,12.7,800.0,812.7,200.0,30000.0,30200.0,0.0204,0.00014,0.020540000000000003
Intel Xeon E3-1258L v4,Intel,47.0,4.0,1.8,182.0,12.7,500.0,512.7,200.0,20000.0,20200.0,0.0204,8e-05,0.02048
Intel Xeon E3-1265L v2,Intel,45.0,4.0,2.5,160.0,12.7,400.0,412.7,200.0,20000.0,20200.0,0.0204,8e-05,0.02048
Intel Xeon E3-1265L v3,Intel,45.0,4.0,2.5,160.0,12.7,400.0,412.7,200.0,20000.0,20200.0,0.0204,8e-05,0.02048
Intel Xeon E3-1265L v4,Intel,35.0,4.0,2.3,182.0,12.7,300.0,312.7,200.0,10000.0,10200.0,0.0204,6e-05,0.020460000000000002
Intel Xeon E3-1270 v2,Intel,69.0,4.0,3.5,160.0,12.7,700.0,712.7,200.0,20000.0,20200.0,0.0204,0.00012,0.02052
Intel Xeon E3-1270 v3,Intel,80.0,4.0,3.5,160.0,12.7,800.0,812.7,200.0,30000.0,30200.0,0.0204,0.00013,0.020530000000000003
Intel Xeon E3-1270L v4,Intel,45.0,4.0,3.0,182.0,12.7,400.0,412.7,200.0,20000.0,20200.0,0.0204,8e-05,0.02048
Intel Xeon E3-1275 v2,Intel,77.0,4.0,3.5,160.0,12.7,800.0,812.7,200.0,30000.0,30200.0,0.0204,0.00013,0.020530000000000003
Intel Xeon E3-1275 v3,Intel,84.0,4.0,3.5,160.0,12.7,800.0,812.7,200.0,30000.0,30200.0,0.0204,0.00014,0.020540000000000003
Intel Xeon E3-1278L v4,Intel,47.0,4.0,2.0,182.0,12.7,500.0,512.7,200.0,20000.0,20200.0,0.0204,8e-05,0.02048
Intel Xeon E3-1280 v2,Intel,69.0,4.0,3.6,160.0,12.7,700.0,712.7,200.0,20000.0,20200.0,0.0204,0.00012,0.02052
Intel Xeon E3-1280 v3,Intel,82.0,4.0,3.6,160.0,12.7,800.0,812.7,200.0,30000.0,30200.0,0.0204,0.00014,0.020540000000000003
Intel Xeon E3-1280 v5,Intel,80.0,4.0,3.7,160.0,12.7,800.0,812.7,200.0,30000.0,30200.0,0.0204,0.00013,0.020530000000000003
Intel Xeon E3-1283L v4,Intel,47.0,4.0,2.9,182.0,12.7,500.0,512.7,200.0,20000.0,20200.0,0.0204,8e-05,0.02048
Intel Xeon E3-1284L v4,Intel,47.0,4.0,2.9,182.0,12.7,500.0,512.7,200.0,20000.0,20200.0,0.0204,8e-05,0.02048
Intel Xeon E3-1285 v3,Intel,84.0,4.0,3.6,160.0,12.7,800.0,812.7,200.0,30000.0,30200.0,0.0204,0.00014,0.020540000000000003
Intel Xeon E3-1285 v4,Intel,95.0,4.0,3.5,182.0,12.7,900.0,912.7,200.0,30000.0,30200.0,0.0204,0.00016,0.020560000000000002
Intel Xeon E3-1285 v6,Intel,79.0,4.0,4.1,160.0,12.7,800.0,812.7,200.0,30000.0,30200.0,0.0204,0.00013,0.020530000000000003
Intel Xeon E3-1285L v3,Intel,65.0,4.0,3.1,160.0,12.7,600.0,612.7,200.0,20000.0,20200.0,0.0204,0.00011,0.02051
Intel Xeon E3-1285L v4,Intel,65.0,4.0,3.4,160.0,12.7,600.0,612.7,200.0,20000.0,20200.0,0.0204,0.00011,0.02051
Intel Xeon E3-1290,Intel,95.0,4.0,3.6,216.0,12.7,900.0,912.7,200.0,30000.0,30200.0,0.0204,0.00016,0.020560000000000002
Intel Xeon E3-1290 v2,Intel,87.0,4.0,3.7,160.0,12.7,900.0,912.7,200.0,30000.0,30200.0,0.0204,0.00015,0.020550000000000002
Intel Xeon E5-1410,Intel,80.0,4.0,2.8,294.0,12.7,800.0,812.7,200.0,30000.0,30200.0,0.0204,0.00013,0.020530000000000003
Intel Xeon E5-1410 V2,Intel,80.0,4.0,2.8,257.0,12.7,800.0,812.7,200.0,30000.0,30200.0,0.0204,0.00013,0.020530000000000003
Intel Xeon E5-1428L,Intel,60.0,6.0,1.8,294.0,13.0,600.0,613.0,210.0,20000.0,20210.0,0.0204,0.0001,0.0205
Intel Xeon E5-1428L V2,Intel,60.0,6.0,2.2,257.0,13.0,600.0,613.0,210.0,20000.0,20210.0,0.0204,0.0001,0.0205
Intel Xeon E5-1603 V3,Intel,140.0,4.0,2.8,356.0,12.7,1400.0,1412.7,200.0,50000.0,50200.0,0.0204,0.00024,0.020640000000000002
Intel Xeon E5-1607 V3,Intel,140.0,4.0,3.1,356.0,12.7,1400.0,1412.7,200.0,50000.0,50200.0,0.0204,0.00024,0.020640000000000002
Intel Xeon E5-1607 v2,Intel,130.0,4.0,3.0,257.0,12.7,1300.0,1312.7,200.0,40000.0,40200.0,0.0204,0.00022,0.020620000000000003
Intel Xeon E5-1620,Intel,130.0,4.0,3.6,294.0,12.7,1300.0,1312.7,200.0,40000.0,40200.0,0.0204,0.00022,0.020620000000000003
Intel Xeon E5-1620 V3,Intel,140.0,4.0,3.5,356.0,12.7,1400.0,1412.7,200.0,50000.0,50200.0,0.0204,0.00024,0.020640000000000002
Intel Xeon E5-1620 V4,Intel,140.0,4.0,3.5,246.0,12.7,1400.0,1412.7,200.0,50000.0,50200.0,0.0204,0.00024,0.020640000000000002
Intel Xeon E5-1620 v2,Intel,130.0,4.0,3.7,257.0,12.7,1300.0,1312.7,200.0,40000.0,40200.0,0.0204,0.00022,0.020620000000000003
Intel Xeon E5-1630 V3,Intel,140.0,4.0,3.7,356.0,12.7,1400.0,1412.7,200.0,50000.0,50200.0,0.0204,0.00024,0.020640000000000002
Intel Xeon E5-1630 V4,Intel,140.0,4.0,3.7,246.0,12.7,1400.0,1412.7,200.0,50000.0,50200.0,0.0204,0.00024,0.020640000000000002
Intel Xeon E5-1650,Intel,130.0,6.0,3.2,435.0,13.0,1300.0,1313.0,210.0,40000.0,40210.0,0.0204,0.00022,0.020620000000000003
Intel Xeon E5-1650 V3,Intel,140.0,6.0,3.5,356.0,13.0,1400.0,1413.0,210.0,50000.0,50210.0,0.0204,0.00024,0.020640000000000002
Intel Xeon E5-1650 V4,Intel,140.0,6.0,3.6,246.0,13.0,1400.0,1413.0,210.0,50000.0,50210.0,0.0204,0.00024,0.020640000000000002
Intel Xeon E5-1650 v2,Intel,130.0,6.0,3.5,257.0,13.0,1300.0,1313.0,210.0,40000.0,40210.0,0.0204,0.00022,0.020620000000000003
Intel Xeon E5-1660,Intel,130.0,6.0,3.3,435.0,13.0,1300.0,1313.0,210.0,40000.0,40210.0,0.0204,0.00022,0.020620000000000003
Intel Xeon E5-1660 V3,Intel,140.0,8.0,3.0,356.0,16.0,1400.0,1416.0,240.0,50000.0,50240.0,0.0204,0.00024,0.020640000000000002
Intel Xeon E5-1660 V4,Intel,140.0,8.0,3.2,246.0,16.0,1400.0,1416.0,240.0,50000.0,50240.0,0.0204,0.00024,0.020640000000000002
Intel Xeon E5-1660 v2,Intel,130.0,6.0,3.7,257.0,13.0,1300.0,1313.0,210.0,40000.0,40210.0,0.0204,0.00022,0.020620000000000003
Intel Xeon E5-1680 V3,Intel,140.0,8.0,3.2,356.0,16.0,1400.0,1416.0,240.0,50000.0,50240.0,0.0204,0.00024,0.020640000000000002
Intel Xeon E5-1680 V4,Intel,140.0,8.0,3.4,246.0,16.0,1400.0,1416.0,240.0,50000.0,50240.0,0.0204,0.00024,0.020640000000000002
Intel Xeon E5-1680 v2,Intel,130.0,8.0,3.0,341.0,16.0,1300.0,1316.0,240.0,40000.0,40240.0,0.0204,0.00022,0.020620000000000003
Intel Xeon E5-1681 V3,Intel,135.0,10.0,2.9,356.0,17.0,1300.0,1317.0,260.0,50000.0,50260.0,0.0204,0.00023,0.020630000000000003
Intel Xeon E5-1686 V3,Intel,135.0,12.0,2.6,356.0,17.0,1300.0,1317.0,270.0,50000.0,50270.0,0.0204,0.00023,0.020630000000000003
Intel Xeon E5-1691 V3,Intel,135.0,14.0,2.5,356.0,14.4,1300.0,1314.4,227.0,50000.0,50227.0,0.0204,0.00023,0.020630000000000003
Intel Xeon E5-2403,Intel,80.0,4.0,1.8,294.0,12.7,800.0,812.7,200.0,30000.0,30200.0,0.0204,0.00013,0.020530000000000003
Intel Xeon E5-2403 v2,Intel,80.0,4.0,1.8,160.0,12.7,800.0,812.7,200.0,30000.0,30200.0,0.0204,0.00013,0.020530000000000003
Intel Xeon E5-2407,Intel,80.0,4.0,2.2,294.0,12.7,800.0,812.7,200.0,30000.0,30200.0,0.0204,0.00013,0.020530000000000003
Intel Xeon E5-2407 v2,Intel,80.0,4.0,2.4,160.0,12.7,800.0,812.7,200.0,30000.0,30200.0,0.0204,0.00013,0.020530000000000003
Intel Xeon E5-2418L,Intel,50.0,4.0,2.0,294.0,12.7,500.0,512.7,200.0,20000.0,20200.0,0.0204,8e-05,0.02048
Intel Xeon E5-2420,Intel,95.0,6.0,1.9,294.0,13.0,900.0,913.0,210.0,30000.0,30210.0,0.0204,0.00016,0.020560000000000002
Intel Xeon E5-2420 v2,Intel,80.0,6.0,2.2,160.0,13.0,800.0,813.0,210.0,30000.0,30210.0,0.0204,0.00013,0.020530000000000003
Intel Xeon E5-2428L,Intel,60.0,6.0,1.8,294.0,13.0,600.0,613.0,210.0,20000.0,20210.0,0.0204,0.0001,0.0205
Intel Xeon E5-2430,Intel,95.0,6.0,2.2,294.0,13.0,900.0,913.0,210.0,30000.0,30210.0,0.0204,0.00016,0.020560000000000002
Intel Xeon E5-2430 v2,Intel,80.0,6.0,2.5,160.0,13.0,800.0,813.0,210.0,30000.0,30210.0,0.0204,0.00013,0.020530000000000003
Intel Xeon E5-2430L,Intel,60.0,6.0,2.0,294.0,13.0,600.0,613.0,210.0,20000.0,20210.0,0.0204,0.0001,0.0205
Intel Xeon E5-2440,Intel,95.0,6.0,2.4,294.0,13.0,900.0,913.0,210.0,30000.0,30210.0,0.0204,0.00016,0.020560000000000002
Intel Xeon E5-2440 v2,Intel,95.0,8.0,1.9,160.0,16.0,900.0,916.0,240.0,30000.0,30240.0,0.0204,0.00016,0.020560000000000002
Intel Xeon E5-2448L,Intel,70.0,8.0,1.8,294.0,16.0,700.0,716.0,240.0,20000.0,20240.0,0.0204,0.00012,0.02052
Intel Xeon E5-2450,Intel,95.0,8.0,2.1,294.0,16.0,900.0,916.0,240.0,30000.0,30240.0,0.0204,0.00016,0.020560000000000002
Intel Xeon E5-2450 v2,Intel,95.0,8.0,2.5,160.0,16.0,900.0,916.0,240.0,30000.0,30240.0,0.0204,0.00016,0.020560000000000002
Intel Xeon E5-2450L,Intel,70.0,8.0,1.8,294.0,16.0,700.0,716.0,240.0,20000.0,20240.0,0.0204,0.00012,0.02052
Intel Xeon E5-2470,Intel,95.0,8.0,2.3,294.0,16.0,900.0,916.0,240.0,30000.0,30240.0,0.0204,0.00016,0.020560000000000002
Intel Xeon E5-2470 v2,Intel,95.0,10.0,2.4,160.0,17.0,900.0,917.0,260.0,30000.0,30260.0,0.0204,0.00016,0.020560000000000002
Intel Xeon E5-2603,Intel,80.0,4.0,1.8,294.0,12.7,800.0,812.7,200.0,30000.0,30200.0,0.0204,0.00013,0.020530000000000003
Intel Xeon E5-2603 V3,Intel,85.0,6.0,1.6,356.0,13.0,800.0,813.0,210.0,30000.0,30210.0,0.0204,0.00014,0.020540000000000003
Intel Xeon E5-2603 v2,Intel,80.0,4.0,1.8,160.0,12.7,800.0,812.7,200.0,30000.0,30200.0,0.0204,0.00013,0.020530000000000003
Intel Xeon E5-2608L V3,Intel,52.0,6.0,2.0,356.0,13.0,500.0,513.0,210.0,20000.0,20210.0,0.0204,9e-05,0.02049
Intel Xeon E5-2609,Intel,80.0,4.0,2.4,294.0,12.7,800.0,812.7,200.0,30000.0,30200.0,0.0204,0.00013,0.020530000000000003
Intel Xeon E5-2609 V3,Intel,85.0,6.0,1.9,356.0,13.0,800.0,813.0,210.0,30000.0,30210.0,0.0204,0.00014,0.020540000000000003
Intel Xeon E5-2609 v2,Intel,80.0,4.0,2.5,160.0,12.7,800.0,812.7,200.0,30000.0,30200.0,0.0204,0.00013,0.020530000000000003
Intel Xeon E5-2618L V3,Intel,75.0,8.0,2.3,356.0,16.0,700.0,716.0,240.0,30000.0,30240.0,0.0204,0.00013,0.020530000000000003
Intel Xeon E5-2620,Intel,95.0,6.0,2.0,435.0,13.0,900.0,913.0,210.0,30000.0,30210.0,0.0204,0.00016,0.020560000000000002
Intel Xeon E5-2620 V3,Intel,85.0,6.0,2.4,356.0,13.0,800.0,813.0,210.0,30000.0,30210.0,0.0204,0.00014,0.020540000000000003
Intel Xeon E5-2620 v2,Intel,80.0,6.0,2.1,160.0,13.0,800.0,813.0,210.0,30000.0,30210.0,0.0204,0.00013,0.020530000000000003
Intel Xeon E5-2622 V3,Intel,85.0,8.0,2.4,356.0,16.0,800.0,816.0,240.0,30000.0,30240.0,0.0204,0.00014,0.020540000000000003
Intel Xeon E5-2623 V3,Intel,105.0,4.0,3.0,356.0,12.7,1000.0,1012.7,200.0,40000.0,40200.0,0.0204,0.00018,0.02058
Intel Xeon E5-2628 V3,Intel,85.0,8.0,2.5,356.0,16.0,800.0,816.0,240.0,30000.0,30240.0,0.0204,0.00014,0.020540000000000003
Intel Xeon E5-2628L V3,Intel,75.0,10.0,2.0,356.0,17.0,700.0,717.0,260.0,30000.0,30260.0,0.0204,0.00013,0.020530000000000003
Intel Xeon E5-2629 V3,Intel,85.0,8.0,2.4,356.0,16.0,800.0,816.0,240.0,30000.0,30240.0,0.0204,0.00014,0.020540000000000003
Intel Xeon E5-2630,Intel,95.0,6.0,2.3,435.0,13.0,900.0,913.0,210.0,30000.0,30210.0,0.0204,0.00016,0.020560000000000002
Intel Xeon E5-2630 V3,Intel,85.0,8.0,2.4,356.0,16.0,800.0,816.0,240.0,30000.0,30240.0,0.0204,0.00014,0.020540000000000003
Intel Xeon E5-2630 v2,Intel,80.0,6.0,2.6,160.0,13.0,800.0,813.0,210.0,30000.0,30210.0,0.0204,0.00013,0.020530000000000003
Intel Xeon E5-2630L,Intel,60.0,6.0,2.0,435.0,13.0,600.0,613.0,210.0,20000.0,20210.0,0.0204,0.0001,0.0205
Intel Xeon E5-2630L V3,Intel,55.0,8.0,1.8,356.0,16.0,500.0,516.0,240.0,20000.0,20240.0,0.0204,9e-05,0.02049
Intel Xeon E5-2630L v2,Intel,60.0,6.0,2.4,160.0,13.0,600.0,613.0,210.0,20000.0,20210.0,0.0204,0.0001,0.0205
Intel Xeon E5-2637,Intel,80.0,2.0,3.0,294.0,17.0,800.0,817.0,260.0,30000.0,30260.0,0.0204,0.00013,0.020530000000000003
Intel Xeon E5-2637 V3,Intel,135.0,4.0,3.5,356.0,12.7,1300.0,1312.7,200.0,50000.0,50200.0,0.0204,0.00023,0.020630000000000003
Intel Xeon E5-2637 v2,Intel,130.0,4.0,3.5,160.0,12.7,1300.0,1312.7,200.0,40000.0,40200.0,0.0204,0.00022,0.020620000000000003
Intel Xeon E5-2640,Intel,95.0,6.0,2.5,435.0,13.0,900.0,913.0,210.0,30000.0,30210.0,0.0204,0.00016,0.020560000000000002
Intel Xeon E5-2640 V3,Intel,90.0,8.0,2.6,356.0,16.0,900.0,916.0,240.0,30000.0,30240.0,0.0204,0.00015,0.020550000000000002
Intel Xeon E5-2640 v2,Intel,95.0,8.0,2.0,160.0,16.0,900.0,916.0,240.0,30000.0,30240.0,0.0204,0.00016,0.020560000000000002
Intel Xeon E5-2643,Intel,130.0,4.0,3.3,294.0,12.7,1300.0,1312.7,200.0,40000.0,40200.0,0.0204,0.00022,0.020620000000000003
Intel Xeon E5-2643 V3,Intel,135.0,6.0,3.4,356.0,13.0,1300.0,1313.0,210.0,50000.0,50210.0,0.0204,0.00023,0.020630000000000003
Intel Xeon E5-2643 v2,Intel,130.0,6.0,3.5,160.0,13.0,1300.0,1313.0,210.0,40000.0,40210.0,0.0204,0.00022,0.020620000000000003
Intel Xeon E5-2648L,Intel,70.0,8.0,1.8,435.0,16.0,700.0,716.0,240.0,20000.0,20240.0,0.0204,0.00012,0.02052
Intel Xeon E5-2648L V3,Intel,75.0,12.0,1.8,356.0,17.0,700.0,717.0,270.0,30000.0,30270.0,0.0204,0.00013,0.020530000000000003
Intel Xeon E5-2649 V3,Intel,105.0,10.0,2.3,356.0,17.0,1000.0,1017.0,260.0,40000.0,40260.0,0.0204,0.00018,0.02058
Intel Xeon E5-2650,Intel,95.0,8.0,2.0,435.0,16.0,900.0,916.0,240.0,30000.0,30240.0,0.0204,0.00016,0.020560000000000002
Intel Xeon E5-2650 V3,Intel,105.0,10.0,2.3,356.0,17.0,1000.0,1017.0,260.0,40000.0,40260.0,0.0204,0.00018,0.02058
