name,capacity,technology,form factor,connectivity,release date,more tech info,dram inside,release year,capacity TBytes,power_idle,power_avg,power_max
Transcend 250H,4 TB,TLCKioxia112-layer,M.2 2280,PCIe 4.0 x4,Feb 2023,SM2264F,1024 MB(1 TB model),2023,4,0,0,0
Transcend 240s,500 GB,TLCMicron96-layer,M.2 2280,PCIe 4.0 x4,2021,SM2267,1024 MB(1 TB model),2021,0.48828125,0,0,0
Transcend 240s,1 TB,TLCMicron96-layer,M.2 2280,PCIe 4.0 x4,2021,SM2267,1024 MB(1 TB model),2021,1,0,0,0
Valve Steam Deck SSD,256 GB,TLCToshiba96-layer,M.2 2230,PCIe 3.0 x4,Feb 2022,Phison E13T,DRAM-less(64 MB HMB),2022,0.25,0,0,0
Valve Steam Deck SSD,512 GB,TLCToshiba96-layer,M.2 2230,PCIe 3.0 x4,Feb 2022,Phison E13T,DRAM-less(64 MB HMB),2022,0.5,0,0,0
VisionTek DLX4 Pro,512 GB,TLCUnknown,M.2 2280,PCIe 4.0 x4,May 2023,IG5236,Unknown(1 TB model),2023,0.5,0,0,10
VisionTek DLX4 Pro,1 TB,TLCUnknown,M.2 2280,PCIe 4.0 x4,May 2023,IG5236,Unknown(1 TB model),2023,1,0,0,10
VisionTek DLX4 Pro,2 TB,TLCUnknown,M.2 2280,PCIe 4.0 x4,May 2023,IG5236,Unknown(1 TB model),2023,2,0,0,10
VisionTek DLX4 Pro,4 TB,TLCUnknown,M.2 2280,PCIe 4.0 x4,May 2023,IG5236,Unknown(1 TB model),2023,4,0,0,10
Western Digital SN850X (w/ Heatsink) (Kioxia TLC BiCS6 1Tb),8 TB,TLCKioxia162-layer,M.2 2280,PCIe 4.0 x4,Jul 2024,WD Triton MP16+,2048 MB(8 TB model),2024,8,0,0,0
Western Digital SN850X (w/ Heatsink) (Kioxia TLC BiCS5 512Gb),1 TB,TLCKioxia112-layer,M.2 2280,PCIe 4.0 x4,May 2022,WD Triton MP16+,1024 MB(1 TB model),2022,1,0,0,0
Western Digital SN850X (w/ Heatsink) (Kioxia TLC BiCS5 512Gb),2 TB,TLCKioxia112-layer,M.2 2280,PCIe 4.0 x4,May 2022,WD Triton MP16+,1024 MB(1 TB model),2022,2,0,0,0
Western Digital SN850X (w/ Heatsink) (Kioxia TLC BiCS5 512Gb),4 TB,TLCKioxia112-layer,M.2 2280,PCIe 4.0 x4,May 2022,WD Triton MP16+,1024 MB(1 TB model),2022,4,0,0,0
Western Digital SN850X (Kioxia TLC BiCS6 1Tb),8 TB,TLCKioxia162-layer,M.2 2280,PCIe 4.0 x4,Jul 2024,WD 20-82-000292-B2,2048 MB(8 TB model),2024,8,0,0,0
Western Digital SN850X (Kioxia TLC BiCS5 512Gb),1 TB,TLCKioxia112-layer,M.2 2280,PCIe 4.0 x4,May 2022,WD Triton MP16+,1024 MB(1 TB model),2022,1,0,0,0
Western Digital SN850X (Kioxia TLC BiCS5 512Gb),2 TB,TLCKioxia112-layer,M.2 2280,PCIe 4.0 x4,May 2022,WD Triton MP16+,1024 MB(1 TB model),2022,2,0,0,0
Western Digital SN850X (Kioxia TLC BiCS5 512Gb),4 TB,TLCKioxia112-layer,M.2 2280,PCIe 4.0 x4,May 2022,WD Triton MP16+,1024 MB(1 TB model),2022,4,0,0,0
Western Digital SN850 (w/ Heatsink),500 GB,TLCToshiba96-layer,M.2 2280,PCIe 4.0 x4,Oct 2020,WD 20-82-10034-A1,1024 MB(1 TB model),2020,0.48828125,0,0,0
Western Digital SN850 (w/ Heatsink),1 TB,TLCToshiba96-layer,M.2 2280,PCIe 4.0 x4,Oct 2020,WD 20-82-10034-A1,1024 MB(1 TB model),2020,1,0,0,0
Western Digital SN850 (w/ Heatsink),2 TB,TLCToshiba96-layer,M.2 2280,PCIe 4.0 x4,Oct 2020,WD 20-82-10034-A1,1024 MB(1 TB model),2020,2,0,0,0
Western Digital SN850,500 GB,TLCToshiba96-layer,M.2 2280,PCIe 4.0 x4,Oct 2020,WD 20-82-10034-A1,1024 MB(1 TB model),2020,0.48828125,0,0,0
Western Digital SN850,1 TB,TLCToshiba96-layer,M.2 2280,PCIe 4.0 x4,Oct 2020,WD 20-82-10034-A1,1024 MB(1 TB model),2020,1,0,0,0
Western Digital SN850,2 TB,TLCToshiba96-layer,M.2 2280,PCIe 4.0 x4,Oct 2020,WD 20-82-10034-A1,1024 MB(1 TB model),2020,2,0,0,0
Western Digital SN770M,500 GB,TLCKioxia112-layer,M.2 2230,PCIe 4.0 x4,Sep 2023,WD 20-82-10081,DRAM-less(64 MB HMB),2023,0.48828125,0,0,0
Western Digital SN770M,1 TB,TLCKioxia112-layer,M.2 2230,PCIe 4.0 x4,Sep 2023,WD 20-82-10081,DRAM-less(64 MB HMB),2023,1,0,0,0
Western Digital SN770M,2 TB,TLCKioxia112-layer,M.2 2230,PCIe 4.0 x4,Sep 2023,WD 20-82-10081,DRAM-less(64 MB HMB),2023,2,0,0,0
Western Digital SN750 (w/ Heatsink),500 GB,TLCToshiba64-layer,M.2 2280,PCIe 3.0 x4,Jan 2019,WD 20-82-007011,1024 MB(1 TB model),2019,0.48828125,0,0,0
Western Digital SN750 (w/ Heatsink),1 TB,TLCToshiba64-layer,M.2 2280,PCIe 3.0 x4,Jan 2019,WD 20-82-007011,1024 MB(1 TB model),2019,1,0,0,0
Western Digital SN750 (w/ Heatsink),2 TB,TLCToshiba64-layer,M.2 2280,PCIe 3.0 x4,Jan 2019,WD 20-82-007011,1024 MB(1 TB model),2019,2,0,0,0
Western Digital SN750 (w/ Heatsink),4 TB,TLCToshiba64-layer,M.2 2280,PCIe 3.0 x4,Jan 2019,WD 20-82-007011,1024 MB(1 TB model),2019,4,0,0,0
Western Digital SN750 SE,250 GB,TLCToshiba96-layer,M.2 2280,PCIe 4.0 x4,May 2021,Phison E19T,DRAM-less(64 MB HMB),2021,0.244140625,0,0,0
Western Digital SN750 SE,500 GB,TLCToshiba96-layer,M.2 2280,PCIe 4.0 x4,May 2021,Phison E19T,DRAM-less(64 MB HMB),2021,0.48828125,0,0,0
Western Digital SN750 SE,1 TB,TLCToshiba96-layer,M.2 2280,PCIe 4.0 x4,May 2021,Phison E19T,DRAM-less(64 MB HMB),2021,1,0,0,0
Western Digital SN750,250 GB,TLCToshiba64-layer,M.2 2280,PCIe 3.0 x4,Jan 2019,WD 20-82-007011,1024 MB(1 TB model),2019,0.244140625,0,0,0
Western Digital SN750,500 GB,TLCToshiba64-layer,M.2 2280,PCIe 3.0 x4,Jan 2019,WD 20-82-007011,1024 MB(1 TB model),2019,0.48828125,0,0,0
Western Digital SN750,1 TB,TLCToshiba64-layer,M.2 2280,PCIe 3.0 x4,Jan 2019,WD 20-82-007011,1024 MB(1 TB model),2019,1,0,0,0
Western Digital SN750,2 TB,TLCToshiba64-layer,M.2 2280,PCIe 3.0 x4,Jan 2019,WD 20-82-007011,1024 MB(1 TB model),2019,2,0,0,0
Western Digital SN750,4 TB,TLCToshiba64-layer,M.2 2280,PCIe 3.0 x4,Jan 2019,WD 20-82-007011,1024 MB(1 TB model),2019,4,0,0,0
Western Digital SN740,256 GB,TLCKioxia112-layer,M.2 2230,PCIe 4.0 x4,May 2022,WD 20-82-10081,DRAM-less(64 MB HMB),2022,0.25,0,0,0
Western Digital SN740,512 GB,TLCKioxia112-layer,M.2 2230,PCIe 4.0 x4,May 2022,WD 20-82-10081,DRAM-less(64 MB HMB),2022,0.5,0,0,0
Western Digital SN740,1 TB,TLCKioxia112-layer,M.2 2230,PCIe 4.0 x4,May 2022,WD 20-82-10081,DRAM-less(64 MB HMB),2022,1,0,0,0
Western Digital SN740,2 TB,TLCKioxia112-layer,M.2 2230,PCIe 4.0 x4,May 2022,WD 20-82-10081,DRAM-less(64 MB HMB),2022,2,0,0,0
Western Digital SN730,256 GB,TLCToshiba96-layer,M.2 2280,PCIe 3.0 x4,2019,WD 20-82-00705,1024 MB(1 TB model),2019,0.25,0,0,0
Western Digital SN730,512 GB,TLCToshiba96-layer,M.2 2280,PCIe 3.0 x4,2019,WD 20-82-00705,1024 MB(1 TB model),2019,0.5,0,0,0
Western Digital SN730,1 TB,TLCToshiba96-layer,M.2 2280,PCIe 3.0 x4,2019,WD 20-82-00705,1024 MB(1 TB model),2019,1,0,0,0
Western Digital SN7100,500 GB,TLCKioxia218-layer,M.2 2280,PCIe 4.0 x4,Nov 2024,Polaris 3,DRAM-less(64 MB HMB),2024,0.48828125,0,0,0
Western Digital SN7100,1 TB,TLCKioxia218-layer,M.2 2280,PCIe 4.0 x4,Nov 2024,Polaris 3,DRAM-less(64 MB HMB),2024,1,0,0,0
Western Digital SN7100,2 TB,TLCKioxia218-layer,M.2 2280,PCIe 4.0 x4,Nov 2024,Polaris 3,DRAM-less(64 MB HMB),2024,2,0,0,0
Western Digital SN580,250 GB,TLCKioxia112-layer,M.2 2280,PCIe 4.0 x4,Jun 2023,WD 20-82-10082,DRAM-less(200 MB HMB),2023,0.244140625,0,0,0
Western Digital SN580,500 GB,TLCKioxia112-layer,M.2 2280,PCIe 4.0 x4,Jun 2023,WD 20-82-10082,DRAM-less(200 MB HMB),2023,0.48828125,0,0,0
Western Digital SN580,1 TB,TLCKioxia112-layer,M.2 2280,PCIe 4.0 x4,Jun 2023,WD 20-82-10082,DRAM-less(200 MB HMB),2023,1,0,0,0
Western Digital SN580,2 TB,TLCKioxia112-layer,M.2 2280,PCIe 4.0 x4,Jun 2023,WD 20-82-10082,DRAM-less(200 MB HMB),2023,2,0,0,0
Western Digital SN570 (SanDisk 20-82-10081-A1),2 TB,TLCKioxia112-layer,M.2 2280,PCIe 3.0 x4,Dec 2021,WD 20-82-10081,DRAM-less(64 MB HMB),2021,2,0,0,0
Western Digital SN570 (SanDisk 20-82-10048-A1),2 TB,TLCKioxia112-layer,M.2 2280,PCIe 3.0 x4,Dec 2021,WD 20-82-10048,DRAM-less(64 MB HMB),2021,2,0,0,0
Western Digital SN570,250 GB,TLCKioxia112-layer,M.2 2280,PCIe 3.0 x4,Dec 2021,WD 20-82-10048,DRAM-less(64 MB HMB),2021,0.244140625,0,0,0
Western Digital SN570,500 GB,TLCKioxia112-layer,M.2 2280,PCIe 3.0 x4,Dec 2021,WD 20-82-10048,DRAM-less(64 MB HMB),2021,0.48828125,0,0,0
Western Digital SN570,1 TB,TLCKioxia112-layer,M.2 2280,PCIe 3.0 x4,Dec 2021,WD 20-82-10048,DRAM-less(64 MB HMB),2021,1,0,0,0
Western Digital SN550,250 GB,TLCToshiba96-layer,M.2 2280,PCIe 3.0 x4,Dec 2019,WD 20-82-01008,Unknown,2019,0.244140625,0,0,0
Western Digital SN550,500 GB,TLCToshiba96-layer,M.2 2280,PCIe 3.0 x4,Dec 2019,WD 20-82-01008,Unknown,2019,0.48828125,0,0,0
Western Digital SN550,1 TB,TLCToshiba96-layer,M.2 2280,PCIe 3.0 x4,Dec 2019,WD 20-82-01008,Unknown,2019,1,0,0,0
Western Digital SN550,2 TB,TLCToshiba96-layer,M.2 2280,PCIe 3.0 x4,Dec 2019,WD 20-82-01008,Unknown,2019,2,0,0,0
Western Digital SN530 (Xbox Series X),1 TB,TLCToshiba96-layer,M.2 2230,PCIe 3.0 x4,Jan 2021,WD 20-82-10048,DRAM-less(64 MB HMB),2021,1,0,0,0
Western Digital SN530,256 GB,TLCToshiba96-layer,M.2 2230,PCIe 3.0 x4,Jan 2021,WD 20-82-10048,DRAM-less(64 MB HMB),2021,0.25,0,0,0
Western Digital SN530,512 GB,TLCToshiba96-layer,M.2 2230,PCIe 3.0 x4,Jan 2021,WD 20-82-10048,DRAM-less(64 MB HMB),2021,0.5,0,0,0
Western Digital SN530,1 TB,TLCToshiba96-layer,M.2 2230,PCIe 3.0 x4,Jan 2021,WD 20-82-10048,DRAM-less(64 MB HMB),2021,1,0,0,0
Western Digital SN5000S,512 GB,QLCKioxia162-layer,M.2 2230,PCIe 4.0 x4,Mar 2024,Polaris 3,DRAM-less(64 MB HMB),2024,0.5,0,0,0
Western Digital SN5000S,1 TB,QLCKioxia162-layer,M.2 2230,PCIe 4.0 x4,Mar 2024,Polaris 3,DRAM-less(64 MB HMB),2024,1,0,0,0
Western Digital SN5000S,2 TB,QLCKioxia162-layer,M.2 2230,PCIe 4.0 x4,Mar 2024,Polaris 3,DRAM-less(64 MB HMB),2024,2,0,0,0
Western Digital SN5000S,512 GB,QLCKioxia162-layer,M.2 2280,PCIe 4.0 x4,Mar 2024,Polaris 3,DRAM-less(64 MB HMB),2024,0.5,0,0,0
Western Digital SN5000S,1 TB,QLCKioxia162-layer,M.2 2280,PCIe 4.0 x4,Mar 2024,Polaris 3,DRAM-less(64 MB HMB),2024,1,0,0,0
Western Digital SN5000S,2 TB,QLCKioxia162-layer,M.2 2280,PCIe 4.0 x4,Mar 2024,Polaris 3,DRAM-less(64 MB HMB),2024,2,0,0,0
Western Digital SN5000 (Kioxia BiCS5 TLC 512Gb HDR),500 GB,TLCKioxia112-layer,M.2 2280,PCIe 4.0 x4,Jun 2024,Polaris 3,DRAM-less(64 MB HMB),2024,0.48828125,0,0,0
Western Digital SN5000 (Kioxia BiCS5 TLC 512Gb HDR),1 TB,TLCKioxia112-layer,M.2 2280,PCIe 4.0 x4,Jun 2024,Polaris 3,DRAM-less(64 MB HMB),2024,1,0,0,0
Western Digital SN5000 (Kioxia BiCS5 TLC 512Gb HDR),2 TB,TLCKioxia112-layer,M.2 2280,PCIe 4.0 x4,Jun 2024,Polaris 3,DRAM-less(64 MB HMB),2024,2,0,0,0
Western Digital SN5000 (Kioxia BiCS6 QLC 1Tb),4 TB,QLCKioxia162-layer,M.2 2280,PCIe 4.0 x4,Jun 2024,Polaris 3,DRAM-less(64 MB HMB),2024,4,0,0,0
Western Digital SN500,250 GB,TLCToshiba64-layer,M.2 2280,PCIe 3.0 x2,Mar 2019,WD 20-82-007010,Unknown,2019,0.244140625,0,0,0
Western Digital SN500,500 GB,TLCToshiba64-layer,M.2 2280,PCIe 3.0 x2,Mar 2019,WD 20-82-007010,Unknown,2019,0.48828125,0,0,0
Western Digital SN350 (QLC),1 TB,QLCToshiba96-layer,M.2 2280,PCIe 3.0 x4,Feb 2021,WD 20-82-01008,DRAM-less(64 MB HMB),2021,1,0,0,0
Western Digital SN350 (QLC),2 TB,QLCToshiba96-layer,M.2 2280,PCIe 3.0 x4,Feb 2021,WD 20-82-01008,DRAM-less(64 MB HMB),2021,2,0,0,0
Western Digital SN350 (TLC),240 GB,TLCToshiba96-layer,M.2 2280,PCIe 3.0 x4,Feb 2021,WD 20-82-01008,DRAM-less(64 MB HMB),2021,0.234375,0,0,0
Western Digital SN350 (TLC),480 GB,TLCToshiba96-layer,M.2 2280,PCIe 3.0 x4,Feb 2021,WD 20-82-01008,DRAM-less(64 MB HMB),2021,0.46875,0,0,0
Western Digital SN350 (TLC),960 GB,TLCToshiba96-layer,M.2 2280,PCIe 3.0 x4,Feb 2021,WD 20-82-01008,DRAM-less(64 MB HMB),2021,0.9375,0,0,0
Western Digital SA500,500 GB,TLCToshiba64-layer,"2.5""",SATA 6 Gbps,Oct 2019,88SS1074,512 MB(1 TB model),2019,0.48828125,0,0,0
Western Digital SA500,1 TB,TLCToshiba64-layer,"2.5""",SATA 6 Gbps,Oct 2019,88SS1074,512 MB(1 TB model),2019,1,0,0,0
Western Digital SA500,2 TB,TLCToshiba64-layer,"2.5""",SATA 6 Gbps,Oct 2019,88SS1074,512 MB(1 TB model),2019,2,0,0,0
Western Digital SA500,4 TB,TLCToshiba64-layer,"2.5""",SATA 6 Gbps,Oct 2019,88SS1074,512 MB(1 TB model),2019,4,0,0,0
Western Digital RED SN700,250 GB,TLCToshiba96-layer,M.2 2280,PCIe 3.0 x4,Sep 2021,WD 20-82-00700,1024 MB(1 TB model),2021,0.244140625,0,0,0
Western Digital RED SN700,500 GB,TLCToshiba96-layer,M.2 2280,PCIe 3.0 x4,Sep 2021,WD 20-82-00700,1024 MB(1 TB model),2021,0.48828125,0,0,0
Western Digital RED SN700,1 TB,TLCToshiba96-layer,M.2 2280,PCIe 3.0 x4,Sep 2021,WD 20-82-00700,1024 MB(1 TB model),2021,1,0,0,0
Western Digital RED SN700,2 TB,TLCToshiba96-layer,M.2 2280,PCIe 3.0 x4,Sep 2021,WD 20-82-00700,1024 MB(1 TB model),2021,2,0,0,0
Western Digital RED SN700,4 TB,TLCToshiba96-layer,M.2 2280,PCIe 3.0 x4,Sep 2021,WD 20-82-00700,1024 MB(1 TB model),2021,4,0,0,0
Western Digital PC SN810,1 TB,TLCToshiba96-layer,M.2 2280,PCIe 4.0 x4,Unknown,WD 20-82-10034-A1,1024 MB(1 TB model),nown,1,0,0,0
Western Digital PC SN810,2 TB,TLCToshiba96-layer,M.2 2280,PCIe 4.0 x4,Unknown,WD 20-82-10034-A1,1024 MB(1 TB model),nown,2,0,0,0
Western Digital Gold DC SN600,960 GB,TLCToshiba96-layer,U.2,PCIe 3.0 x4,Mar 2020,WD 20-82-10051-A0,Unknown(960 GB model),2020,0.9375,0,0,0
Western Digital Blue SA510 (SM2259H + Kioxia BiCS5 512Gb),2 TB,TLCKioxia112-layer,"2.5""",SATA 6 Gbps,May 2022,SM2259H,512 MB(2 TB model),2022,2,0,2,0
Western Digital Blue SA510 (SDC1 Milpitas + Kioxia BiCS5),250 GB,TLCKioxia112-layer,"2.5""",SATA 6 Gbps,May 2022,WD A101-000125 Milpitas,DRAM-less,2022,0.244140625,0,2,0
Western Digital Blue SA510 (SDC1 Milpitas + Kioxia BiCS5),500 GB,TLCKioxia112-layer,"2.5""",SATA 6 Gbps,May 2022,WD A101-000125 Milpitas,DRAM-less,2022,0.48828125,0,2,0
Western Digital Blue SA510 (SDC1 Milpitas + Kioxia BiCS5),1 TB,TLCKioxia112-layer,"2.5""",SATA 6 Gbps,May 2022,WD A101-000125 Milpitas,DRAM-less,2022,1,0,2,0
Western Digital Blue 3D,250 GB,TLCToshiba64-layer,"2.5""",SATA 6 Gbps,May 2017,88SS1074,1024 MB(1 TB model),2017,0.244140625,0,0,0
Western Digital Blue 3D,500 GB,TLCToshiba64-layer,"2.5""",SATA 6 Gbps,May 2017,88SS1074,1024 MB(1 TB model),2017,0.48828125,0,0,0
Western Digital Blue 3D,1 TB,TLCToshiba64-layer,"2.5""",SATA 6 Gbps,May 2017,88SS1074,1024 MB(1 TB model),2017,1,0,0,0
Western Digital Blue 3D,2 TB,TLCToshiba64-layer,"2.5""",SATA 6 Gbps,May 2017,88SS1074,1024 MB(1 TB model),2017,2,0,0,0
Western Digital Blue 3D,4 TB,TLCToshiba64-layer,"2.5""",SATA 6 Gbps,May 2017,88SS1074,1024 MB(1 TB model),2017,4,0,0,0
Western Digital Black SN770,250 GB,TLCKioxia112-layer,M.2 2280,PCIe 4.0 x4,Feb 2022,WD 20-82-10081,DRAM-less(64 MB HMB),2022,0.244140625,0,0,0
Western Digital Black SN770,500 GB,TLCKioxia112-layer,M.2 2280,PCIe 4.0 x4,Feb 2022,WD 20-82-10081,DRAM-less(64 MB HMB),2022,0.48828125,0,0,0
Western Digital Black SN770,1 TB,TLCKioxia112-layer,M.2 2280,PCIe 4.0 x4,Feb 2022,WD 20-82-10081,DRAM-less(64 MB HMB),2022,1,0,0,0
Wicgtyp NV940,512 GB,TLCMicron176-layer,M.2 2280,PCIe 4.0 x4,2022,SM2269XT,DRAM-less(64 MB HMB),2022,0.5,0,0,0
Wicgtyp NV940,1 TB,TLCMicron176-layer,M.2 2280,PCIe 4.0 x4,2022,SM2269XT,DRAM-less(64 MB HMB),2022,1,0,0,0
Wicgtyp NV940,2 TB,TLCMicron176-layer,M.2 2280,PCIe 4.0 x4,2022,SM2269XT,DRAM-less(64 MB HMB),2022,2,0,0,0
Xbox Series X SN530 (Western Digital),1 TB,TLCToshiba96-layer,M.2 2230,PCIe 3.0 x4,Jan 2021,WD 20-82-10048,DRAM-less(64 MB HMB),2021,1,0,0,0
XPG SX8200 Pro (SK Hynix V6),2 TB,TLCSK Hynix128-layer,M.2 2280,PCIe 3.0 x4,2018,SM2262G,2048 MB(2 TB model),2018,2,0,0,0
XPG SX8200 Pro (Samsung V6),256 GB,TLCSamsung128-layer,M.2 2280,PCIe 3.0 x4,2022,SM2262ENG,1024 MB(1 TB model),2022,0.25,0,0,0
XPG SX8200 Pro (Samsung V6),512 GB,TLCSamsung128-layer,M.2 2280,PCIe 3.0 x4,2022,SM2262ENG,1024 MB(1 TB model),2022,0.5,0,0,0
XPG SX8200 Pro (Samsung V6),1 TB,TLCSamsung128-layer,M.2 2280,PCIe 3.0 x4,2022,SM2262ENG,1024 MB(1 TB model),2022,1,0,2,0
XPG SX8200 Pro (Samsung V6),2 TB,TLCSamsung128-layer,M.2 2280,PCIe 3.0 x4,2022,SM2262ENG,1024 MB(1 TB model),2022,2,0,2,0
XPG SX8200 Pro (YMTC BCT1B),256 GB,TLCYMTC64-layer,M.2 2280,PCIe 3.0 x4,2018,SM2262ENG,1024 MB(1 TB model),2018,0.25,0,0,0
XPG SX8200 Pro (YMTC BCT1B),512 GB,TLCYMTC64-layer,M.2 2280,PCIe 3.0 x4,2018,SM2262ENG,1024 MB(1 TB model),2018,0.5,0,0,0
XPG SX8200 Pro (YMTC BCT1B),1 TB,TLCYMTC64-layer,M.2 2280,PCIe 3.0 x4,2018,SM2262ENG,1024 MB(1 TB model),2018,1,0,2,0
XPG SX8200 Pro (SpecTek B27A),256 GB,TLCSpecTek96-layer,M.2 2280,PCIe 3.0 x4,2018,SM2262ENG,1024 MB(1 TB model),2018,0.25,0,0,0
XPG SX8200 Pro (SpecTek B27A),512 GB,TLCSpecTek96-layer,M.2 2280,PCIe 3.0 x4,2018,SM2262ENG,1024 MB(1 TB model),2018,0.5,0,0,0
XPG SX8200 Pro (SpecTek B27A),1 TB,TLCSpecTek96-layer,M.2 2280,PCIe 3.0 x4,2018,SM2262ENG,1024 MB(1 TB model),2018,1,0,2,0
XPG SX8200 Pro (SpecTek B27A),2 TB,TLCSpecTek96-layer,M.2 2280,PCIe 3.0 x4,2018,SM2262ENG,1024 MB(1 TB model),2018,2,0,2,0
XPG SX8200 Pro (SanDisk BiCS4),256 GB,TLCToshiba96-layer,M.2 2280,PCIe 3.0 x4,2018,SM2262ENG,1024 MB(1 TB model),2018,0.25,0,0,0
XPG SX8200 Pro (SanDisk BiCS4),512 GB,TLCToshiba96-layer,M.2 2280,PCIe 3.0 x4,2018,SM2262ENG,1024 MB(1 TB model),2018,0.5,0,0,0
XPG SX8200 Pro (SanDisk BiCS4),1 TB,TLCToshiba96-layer,M.2 2280,PCIe 3.0 x4,2018,SM2262ENG,1024 MB(1 TB model),2018,1,0,2,0
XPG SX8200 Pro (SanDisk BiCS4),2 TB,TLCToshiba96-layer,M.2 2280,PCIe 3.0 x4,2018,SM2262ENG,1024 MB(1 TB model),2018,2,0,2,0
XPG SX8200 Pro (SK Hynix V5),256 GB,TLCSK Hynix96-layer,M.2 2280,PCIe 3.0 x4,2018,SM2262G,1024 MB(1 TB model),2018,0.25,0,0,0
XPG SX8200 Pro (SK Hynix V5),512 GB,TLCSK Hynix96-layer,M.2 2280,PCIe 3.0 x4,2018,SM2262G,1024 MB(1 TB model),2018,0.5,0,0,0
XPG SX8200 Pro (SK Hynix V5),1 TB,TLCSK Hynix96-layer,M.2 2280,PCIe 3.0 x4,2018,SM2262G,1024 MB(1 TB model),2018,1,0,2,0
XPG SX8200 Pro (SK Hynix V5),2 TB,TLCSK Hynix96-layer,M.2 2280,PCIe 3.0 x4,2018,SM2262G,1024 MB(1 TB model),2018,2,0,2,0
XPG SX8200 Pro (Samsung V4),256 GB,TLCSamsung64-layer,M.2 2280,PCIe 3.0 x4,2018,SM2262G,1024 MB(1 TB model),2018,0.25,0,0,0
XPG SX8200 Pro (Samsung V4),512 GB,TLCSamsung64-layer,M.2 2280,PCIe 3.0 x4,2018,SM2262G,1024 MB(1 TB model),2018,0.5,0,0,0
XPG SX8200 Pro (Samsung V4),1 TB,TLCSamsung64-layer,M.2 2280,PCIe 3.0 x4,2018,SM2262G,1024 MB(1 TB model),2018,1,0,2,0
XPG SX8200 Pro (Samsung V4),2 TB,TLCSamsung64-layer,M.2 2280,PCIe 3.0 x4,2018,SM2262G,1024 MB(1 TB model),2018,2,0,2,0
XPG SX8200 Pro (Micron B27B),256 GB,TLCMicron96-layer,M.2 2280,PCIe 3.0 x4,2018,SM2262G,1024 MB(1 TB model),2018,0.25,0,0,0
XPG SX8200 Pro (Micron B27B),512 GB,TLCMicron96-layer,M.2 2280,PCIe 3.0 x4,2018,SM2262G,1024 MB(1 TB model),2018,0.5,0,0,0
XPG SX8200 Pro (Micron B27B),1 TB,TLCMicron96-layer,M.2 2280,PCIe 3.0 x4,2018,SM2262G,1024 MB(1 TB model),2018,1,0,2,0
XPG SX8200 Pro (Micron B27B),2 TB,TLCMicron96-layer,M.2 2280,PCIe 3.0 x4,2018,SM2262G,1024 MB(1 TB model),2018,2,0,2,0
XPG SX8200 Pro (Micron B17A),256 GB,TLCMicron64-layer,M.2 2280,PCIe 3.0 x4,2018,SM2262ENG,1024 MB(1 TB model),2018,0.25,0,0,0
XPG SX8200 Pro (Micron B17A),512 GB,TLCMicron64-layer,M.2 2280,PCIe 3.0 x4,2018,SM2262ENG,1024 MB(1 TB model),2018,0.5,0,0,0
XPG SX8200 Pro (Micron B17A),1 TB,TLCMicron64-layer,M.2 2280,PCIe 3.0 x4,2018,SM2262ENG,1024 MB(1 TB model),2018,1,0,0,0
XPG SX8200 Pro (Micron B17A),2 TB,TLCMicron64-layer,M.2 2280,PCIe 3.0 x4,2018,SM2262ENG,1024 MB(1 TB model),2018,2,0,0,0
XPG SX8200 Pro (Micron B27A),256 GB,TLCMicron96-layer,M.2 2280,PCIe 3.0 x4,2018,SM2262G,1024 MB(1 TB model),2018,0.25,0,0,0
XPG SX8200 Pro (Micron B27A),512 GB,TLCMicron96-layer,M.2 2280,PCIe 3.0 x4,2018,SM2262G,1024 MB(1 TB model),2018,0.5,0,0,0
XPG SX8200 Pro (Micron B27A),1 TB,TLCMicron96-layer,M.2 2280,PCIe 3.0 x4,2018,SM2262G,1024 MB(1 TB model),2018,1,0,2,0
XPG SX8200 Pro (Micron B27A),2 TB,TLCMicron96-layer,M.2 2280,PCIe 3.0 x4,2018,SM2262G,1024 MB(1 TB model),2018,2,0,2,0
XPG SX8200 Pro (Micron B16A),256 GB,TLCMicron64-layer,M.2 2280,PCIe 3.0 x4,2018,SM2262ENG,512 MB(512 GB model),2018,0.25,0,0,0
XPG SX8200 Pro (Micron B16A),512 GB,TLCMicron64-layer,M.2 2280,PCIe 3.0 x4,2018,SM2262ENG,512 MB(512 GB model),2018,0.5,0,0,0
XPG SX8100 (Micron N18A),4 TB,QLCMicron64-layer,M.2 2280,PCIe 3.0 x4,Sep 2019,RTS5762,128 MB(4 TB model),2019,4,0,0,0
XPG SX8100 (Micron B17A),1 TB,TLCMicron64-layer,M.2 2280,PCIe 3.0 x4,Sep 2019,RTS5762,128 MB(1 TB model),2019,1,0,0,0
XPG SX8100 (Micron B17A),2 TB,TLCMicron64-layer,M.2 2280,PCIe 3.0 x4,Sep 2019,RTS5762,128 MB(1 TB model),2019,2,0,0,0
XPG SX8100 (Micron B16A),256 GB,TLCMicron64-layer,M.2 2280,PCIe 3.0 x4,Sep 2019,RTS5762,128 MB(512 GB model),2019,0.25,0,0,0
XPG SX8100 (Micron B16A),512 GB,TLCMicron64-layer,M.2 2280,PCIe 3.0 x4,Sep 2019,RTS5762,128 MB(512 GB model),2019,0.5,0,0,0
